id,heading,body,price,neighborhood,external_url,timestamp,created_at,updated_at
637,PRICE DROP Budget 2 bedroom on Dekalb Available ASAP No Fee,"
 ~!
-true 2 bedroom
-small separate living space
-hardwood floors
-renovated kitchen and bathroom
-windows in both rooms
Good credit and income or guarantors ok!
*Not exactly what you`re looking for? I have tons of no fee listings all over Bushwick, BedStuy and Williamsburg!
 ",1850,USA-NYM-BUH,http://newyork.craigslist.org/brk/abo/4906324222.html,1424826144,2015-02-25 17:19:25.038879,2015-02-25 17:19:25.038879
638,light -filled sunny renovated modern design apt hhw move in NOW,"
 1 LARGE BRAND NEW APT
BEAUTIFULLY RENOVATED
BIG WINDOWS
SUPPER IN THE BUILDING
MOVE IN NOW
CALL NOW
 ",2200,USA-NYM-WIU,http://newyork.craigslist.org/brk/abo/4898673697.html,1424828922,2015-02-25 17:19:25.183983,2015-02-25 17:19:25.183983
639,private backyard BEAUTIFUL APT2 BIG BDRMS  LOVELY BACKYARD,"
 big apt
laundry
many more call for details
 ",2650,USA-NYM-WIU,http://newyork.craigslist.org/brk/abo/4866276766.html,1424828947,2015-02-25 17:19:25.314074,2015-02-25 17:19:25.314074
640,AMAZING NEWLY RENOVATED FULL 3 BEDROOM,"
 Amazing, newly renovated full 3 bedrooms with 1 and a half bathrooms!
Beautiful exposed brick. Space features an open layout with stainless steel appliances , and big windows with lots of natural light.
Great renovations with all hardwood floors, new kitchen and bathrooms.
Laundry in building, huge roof deck.
 ",3300,,http://newyork.craigslist.org/brk/abo/4897183988.html,1424828018,2015-02-25 17:19:25.449171,2015-02-25 17:19:25.449171
641,BEAUTIFUL 2 BEDSHORT WALK TO THE AC TRAINS-NO FEE,"
 Classon ave &amp;amp; Monroe St Spacious 2 bed apt in a great location! Modern kitchen w/ SS appliances. Marble bath. Great closet space. Lots of natural lights. Near the A C G trains Close to caffes, restaurants, parks, grocery and much more! Wont last for long cantact me today for viewing! Ayelet
 reliable small does was He well He his
 ",2295,USA-NYM-FOT,http://newyork.craigslist.org/brk/abo/4874754065.html,1424829333,2015-02-25 17:19:25.581264,2015-02-25 17:19:25.581264
642,EXTRA LARGE Studio, Luxury at its finest,"
 YOUR LOOKING AT A BEAUTIFUL EXTRA LARGE STUDIO
Brand new everything!!! Next to the working district of brooklyn and a 5 min commute to city by car!!!
VIDEO INTERCOM
CENTRAL AIR/HEAT
BEAUTIFUL JOB DEDICATED TO THE APARTMENT
ROOF TOP ACCESS WITH A GORGEOUS VIEW TO MANHATTAN AND LOWER EAST SIDE
INDOOR GYM WITH JUST STEPS AWAY
POLISHED HARDWOOD &amp; TILED FLOORS
2 LEVELED STUDIO
ELEVATOR IN BUILDING
GORGEOUS ENTRY
NEXT TO OFFICES IN THE AREA
BEAUTIFUL LIGHTING(BOTH INTERIOR AND SUN)
KEYLESS ENTRY TO BUILDING
2 DIFFERENT EXITS
STAINLESS STEEL KITCHEN APPLIANCES
LAUNDRY COULD BE HOOKED UP
DISH WASHER
BIG WINDOWS
REAL HUGE SPACE
building is completely new, once again, you are looking at high level luxury styled studio with a huge amount of space!! Cannot go wrong!
!!!!!!!GOOD CREDIT AND INCOME IS A COMPLETE MUST!!!!!!!!!
APT IS ON A 1 YEAR LEASE!!!!
CO-SIGNERS AND GUARANTORS WELCOME IF NEEDED!!!
call alan for further info ///3///4////7////2////2////1/////5////2////1///2//
 ",3500,USA-NYM-FOT,http://newyork.craigslist.org/brk/abo/4906369667.html,1424828517,2015-02-25 17:19:25.862466,2015-02-25 17:19:25.862466
643,-HUGE DUPLEX 3BR/1.5BATH/BACK YARD-KING SIZE-J,M,Z,G,TRAINS-,"
 KING SIZE DUPLEX 3 BEDROOMS 1.5BATH +BACK YARD.&amp;nbsp; NEWLY RENOVATED&amp;nbsp; -STUDENTS OR COUPLES WELCOME-&amp;nbsp; full appliances kitchen S.S&amp;nbsp; Sunny Big windows Lots of closet space&amp;nbsp; Marble bathroom&amp;nbsp; Great location Hardwood floors!!!&amp;nbsp; Close to the j.m.z. trains&amp;nbsp; Ready for move in MARCH 1ST ~&amp;nbsp; LAUNDRY IN THE UNIT ~&amp;nbsp; Good credit or guarantor Hurry up!!!&amp;nbsp; Pets friendly&amp;nbsp; Call or text anytime:&amp;nbsp; 63I-681-38O8&amp;nbsp; SAM&amp;nbsp; Good credit or guarantor&amp;nbsp; LOCATION :&amp;nbsp; LAFAYETTE AVE AND LEWIS AVE
 THE BEST IN BROOKLYN &amp;nbsp;
 ",2995,USA-NYM-BDS,http://newyork.craigslist.org/brk/abo/4906359861.html,1424827994,2015-02-25 17:19:25.993556,2015-02-25 17:19:25.993556
644,LUXURY BUILDINGDUPLEXSPACIOUSGYMLAUNDRYYARDJMZ TRAIN,"
 GORGEOUS NEW 2 BEDROOM IN LUXURY BUILDING
Separate Bedrooms, Spacious With Floor to Ceiling Windows
Gorgeous Kitchen Appliances
Central Air &amp; Heat
Laundry Room
GYM - Fitness Center
Private Backyard
Roof Access With Gorgeous Views
NO FEE - Elevator Building - Pets Allowed - Secured Video Intercom System
Good Credit Required / Guarantors Welcomed / Pets Allowed
CALL OR TEXT MOISHE
 ",3499,USA-NYM-BDS,http://newyork.craigslist.org/brk/abo/4883386986.html,1424829395,2015-02-25 17:19:26.224720,2015-02-25 17:19:26.224720
645,4 REAL BEDROOMSDUPLEXBACKYARDLAUNDRYL  M TRAINS,"
 GORGEOUS NEW DUPLEX - 4 BEDROOMS - LARGE BACKYARD
Central Air &amp; Heat
New Everything,
Gorgeous Kitchen
Stylish lighting - Great Living Space - 2 Full Bathrooms! - NO FEE - LAUNDRY ROOM!
CALL OR TEXT MOISHE
 ",4000,USA-NYM-BUH,http://newyork.craigslist.org/brk/abo/4877170983.html,1424829439,2015-02-25 17:19:26.399846,2015-02-25 17:19:26.399846
646,spacious corner co-op in the heart of Park Slope,"
 Don`t miss the rare opportunity to rent spacious corner co-op in the heart of Park Slope. This gracious apartment has two large, separated bedrooms, marble bathrooms, including one en suite, a contemporary, windowed kitchen with stainless steel appliances, gas fireplace, in-unit washer/dryer, lots of closets and a cellar storage unit. Add to that beautiful custom hardwood floors, high ceilings, large windows throughout, central air and close proximity to Prospect Park and to the Slope`s great shops and restaurants
 ",1087,USA-NYM-PKS,http://newyork.craigslist.org/brk/abo/4902399008.html,1424829471,2015-02-25 17:19:26.603991,2015-02-25 17:19:26.603991
647,WONT LAST FOR LONG  VERY SPACIOUS 3 BED-------- WALKING DISTANCE TO THE L TRAIN,"
 Pilling St &amp; Broadway
Got renovated beautiful 3 bed apt
Brand new kitchen w/ SS appliances
Spacious living room
Great closet space
Marble bath with soaking tub
Great size windows that brings lots of natural lights
Decent size bedrooms
Short walk to J,Z,L trains!!!
***Tenant pays only elctric***
~Good credit &amp; income are required~pets friendly~guarantors welcome~
Wont last for long contact me today for viewing
 it married it Kingdom is Die! she Trefoile
 ",2495,USA-NYM-BUH,http://newyork.craigslist.org/brk/abo/4874413337.html,1424829249,2015-02-25 17:19:26.742089,2015-02-25 17:19:26.742089
648,Excellent True box 2.  DeKalb L.,"
 Excellent true 2 bed
First, Last and Security
Heat included
No Fee
Call/text:
Alex
 ",2199,USA-NYM-BUH,http://newyork.craigslist.org/brk/abo/4879101646.html,1424829448,2015-02-25 17:19:26.999271,2015-02-25 17:19:26.999271
649,beautiful 4br HUGE  all new a must see A,Cg,"
 A MUST!
ready to move in!
GREAT DEAL
ASAP MOVE IN! OR MARCH 1ST!
4bedroom apt!
GREAT SIZE BEDROOMS!
FULL BATHROOM! WITH TUB
GREAT KITCHEN ALL STAINLESS
WITH DISHWASHER!!
HUGE LIVING ROOM!
So if you have a friend ALL THE BETTER with huge open living room!!!!
huge apt!
ALL ROOMS WITH WINDOWS AND CLOSETS!
AMAZING REAL SPACE ! that you are required to make the most out of.
A,C and G trains!
next to EVERYTHING YOU WANT!
1 YEAR LEASE!
GOOD CREDIT AND INCOME A MUST!
CO-SIGNERS WELCOME
ONLY FIRST AND SECURITY TO MOVE IN
BEAUTIFUL APT!
call octavio
 ",3499,USA-NYM-BDS,http://newyork.craigslist.org/brk/abo/4886950900.html,1424829637,2015-02-25 17:19:27.205431,2015-02-25 17:19:27.205431
650,GORGEOUS 4 BEDROOMDUPLEXRIGHT BY THE LM TRAINSLAUNDRYHOT,"
 GORGEOUS DUPLEX
SPACIOUS 4 BEDROOMS
LARGE OPEN BASEMENT FINISHED SPACE
WASHER &amp; DRYER IN UNIT
2 FULL BATHROOMS
NO FEE - GREAT AREA - RIGHT BY THE L &amp; M TRAINS MYRTLE-WYCKOFF STOP!
CALL OR TEXT MOISHE
 ",3600,USA-NYM-RDO,http://newyork.craigslist.org/brk/abo/4894157257.html,1424829405,2015-02-25 17:19:27.355525,2015-02-25 17:19:27.355525
651,King Size 1 BR Renovated Wt Hardwood Floors,"
 King Size 1 BR Renovated Wt Hardwood Floors Listing ID #: 9592 Price: $1,295 Property Type: Apartment Bedrooms: 1.0 Bathrooms: 1.0 Approx. Size: 800 Sq. Ft. Pets: Pets OK Apartment Amenities Hardwood High Ceilings Renovated Walk In Closet This super deal is located in Ditmas Park. Apartment is within walking distance to the Q/2/5 trains and all shopping. Location couldn&amp;#39;t be better for commuters and shoppers alike. Unit itself has been fully renovated, has tons of closets, updated bathroom, and large kitchen. Bedroom can accommodate a king size bedroom set and has double closets for all your storage needs. A Bedroom this large at this price does not become available often. In addition to the tremendous amount of space and closets the bedroom has it also gets great natural light. Heat and hot water are included in the rent. Call today to view 646-434-9100. &amp;nbsp; Andrey Kisheyev Mobile: 646-434-9100 Fax: 718-923-9606 Email: Andrey@skylinegroupny.com Skyline Group. &amp;nbsp; &amp;nbsp; 646-434-9100 &amp;nbsp; FAX 718-923-9606 &amp;nbsp; Andrey@skylinegroupny.com POSTED BY REALTYMX&amp;trade; To view, call or text Andrey Kisheyev at 646-434-9100 &amp;nbsp; All information presented on this site from Skyline&amp;nbsp;Group Inc.&amp;nbsp;regarding real property, for sale, purchase, rental and/or financing is from sources deemed reliable. No warranty or representation is made as to the accuracy thereof and same is submitted subject to errors, omissions, change of price, rentals or other conditions, prior sale, lease or financing or withdrawal without notice. Note: All dimensions and square footage are approximate for the most exact dimensions and square footage please hire your own architect or engineer. Information given to Skyline Group is trusted to be accurate and current to company advertising terms, &amp;nbsp; &amp;nbsp;
 ",1295,,http://newyork.craigslist.org/brk/fee/4906389070.html,1424829597,2015-02-25 17:19:27.599698,2015-02-25 17:19:27.599698
652,Large 1Br, near Brooklyn College,"
 1br, Flatlands, Brooklyn, $1,350&amp;nbsp;DETAILSBedrooms1Bathrooms1.0Monthly Rent$1,350&amp;nbsp;DESCRIPTION Large 1Br, near Brooklyn College!
Renovated, clean and cozy 1BD!
Close to transportation and shopping.
Subways 25at Flatbush Av&nbsp; 0.1 miles BQat Av H&nbsp; 0.9 miles &amp;nbsp;CONTACT Maksim Grachev
nbsp;NEARBY SUBWAYS &amp;nbsp; 2 &amp;nbsp; 5 &amp;nbsp;Flatbush Av - Brooklyn College (0.19 mi)&amp;nbsp;MAP &amp;nbsp; Maksim Grachev
 Max &amp;amp; Associates&amp;nbsp;
 ",1350,USA-NYM-MPL,http://newyork.craigslist.org/brk/aiv/4906390455.html,1424829672,2015-02-25 17:19:27.825859,2015-02-25 17:19:27.825859
653,GIANT 2BRGIANT 2BRGIANT2BRLAUNDRY  ROOF ,"
 super large 2 bedroom
newly renovated * this is a must see
everything brand new
*
new large full kitchen
new hard wood floor
super high ceiling
large spacious bathroom
laundry and roof access
*
showing now
must have good credit and income
for more details call or text Abe@
 ",2200,USA-NYM-BDS,http://newyork.craigslist.org/brk/abo/4906352520.html,1424827588,2015-02-25 17:19:28.271178,2015-02-25 17:19:28.271178
654,-Williamsburg Prime Design  Architecture-,"
 Not to much to say about this one. 3 all new units available. Photos are of units for rent. Laundry and roof access in the building. Easy walk to Lorimer J, M and L trains.
Call or Text
Leon
 ",2700,USA-NYM-WIU,http://newyork.craigslist.org/brk/abo/4906363452.html,1424828184,2015-02-25 17:19:28.598407,2015-02-25 17:19:28.598407
655,SWEET 2 BEDROOM - CLOSE TO TRAINS - HHW INCLUDED - NO FEE,"
 Hey there!
Today I bring to you an AWESOME 2 bedroom apartment.
Good sized bedrooms with windows.
Heat &amp; hot water included.
Pets welcome :)
First and security gets you in.
NO BROKERS FEE!!!
AMAZING LOCATION!
Marcy J,M,Z or Bedford L train.
Be in Manhattan in 5 min.
Super fun neighborhood.
Tons of great bars, restaurants, music and cafes.
Feel free to ask me for a tour of the neighborhood
Good credit &amp; proof of income required.
Qualified guarantor accepted.
Text or call
 ",2750,USA-NYM-WIU,http://newyork.craigslist.org/brk/abo/4906369926.html,1424828532,2015-02-25 17:19:28.846590,2015-02-25 17:19:28.846590
656,NEWLY RENOVATED - LARGE 3 BDRM 2 BATH BALCONY,"
 Large 3bdrm w/ balcony, master bedroom with full bath
WALKING DISTANCE TO TRAIN!
$1800 Plus cold water only
One small pet OK
Details:
Eat in kitchen
Living room
3 Nice size bedrooms
Balcony
2 full bath
Please contact
to schedule a showing.
See it today!
 ",1800,USA-NYM-DYK,http://newyork.craigslist.org/brk/abo/4906374936.html,1424828811,2015-02-25 17:19:29.096762,2015-02-25 17:19:29.096762
657,NEW 3 BDRM / 1BTH.. APT AVAIL. QUIET NEIGHBORHOOD VIEW TODAY,"
 LARGE 3 bedroom/ 1 bathroom apartment for rent!!! separate dining and living room... Private house!!! close to all public transportation and shopping Call to see apartment
.... !!! SERIOUS INQUIRIES ONLY!!!!
 ",1800,USA-NYM-GRV,http://newyork.craigslist.org/brk/abo/4906376894.html,1424828921,2015-02-25 17:19:29.365955,2015-02-25 17:19:29.365955
658,ONE OF A KIND  DUPLEX ALL NEWPRIME LOCATIONNO FEE,"
 HERKIMER &amp;amp; NOSTRAND Laundry Room - Bike Storage - Storage Unit Shared Yard Renovated Stunning Studio Duplex Hardwood Floors High Ceiling Exposed Brick Brand New Kitchen With ALL SS Appliances Great Closet Space Located on Herkimer st half a block to the A &amp;amp; C TRAINS. Good bars, Restaurants, Coffee Shops and much more in the area! ~Good credit -guarantors Are welcome-pets friendly~ To Schedule a meeting pls call or text ANYTIME Ayleen
 Ferreira Brasileira Ferreira Est&Atilde;&iexcl;dios ""CNEF Est&Atilde;&iexcl;dios Est&Atilde;&iexcl;dios Est&Atilde;&iexcl;dios
 ",2045,USA-NYM-BDS,http://newyork.craigslist.org/brk/abo/4874213066.html,1424829986,2015-02-25 17:19:29.594115,2015-02-25 17:19:29.594115
659,Large, Renovated 2BR  No Fee, HHW Incl,"
 Call/Text Jeff
Two Bedroom Apartment Available
New Renovation
Located on Hart St in Bushwick
Walk to Central Ave M Train &amp; Myrtle/Broadway J/M Trains
$2499/month
Heat &amp; Hot Water Included in Rent
NO BROKER FEE
Cats OK, No Dogs
Apartment Features:
Two Large Bedrooms - Each Fit a Queen Sized Bed
Stainless Steel Kitchen
Large Living Room
Modern, Quality Furnishings Throughout
Call or Text Today to See or with Questions
JEFF
 ",2499,USA-NYM-BUH,http://newyork.craigslist.org/brk/abo/4894312031.html,1424829616,2015-02-25 17:19:29.846295,2015-02-25 17:19:29.846295
660,HUGE 1BR LOFT HUGE 1BR LOFT 2BATHSPATIO,"
 SUPER LARGE 1 BEDROOM LOFT DUPLEX
BRIGHT AND SUNNY
BEST LOCATION
JUST ONE BLOCK TO SUBWAY
VERY CONVENIENT LOCATION
*
GREAT SIZE FULL KITCHEN
HARD WOOD FLOORS
2 FULL BATHROOM
GREAT HIGH CEILING
PRIVATE ENTRANCE
CENTRAL AIR AND HEAT CONTROL
PATIO/TERRECE VIEW
ROOF ACCESS
ELEVATOR ACCESS
LAUNDRY HOOK UP
*
SHOWING NOW* AVAILABLE MARCH 1ST OR SOONER
MUST HAVE GOOD CREDIT AND INCOME
FOR MORE DETAILS CALL OR TEXT ABE-
 ",2400,USA-NYM-FOT,http://newyork.craigslist.org/brk/abo/4906350564.html,1424827488,2015-02-25 17:19:30.080459,2015-02-25 17:19:30.080459
661,AMAZING BIG TRUE 2 BR  L  LORIMER  HEAT  HW INC  NEWLY RENOVAED,"
 Large 2 bedroom
hardwood floors
high ceilings
lots of sunlight
extra closets
 Many windows
updated kitchen
tiled bathroom
Heat &amp; Hw inc
common building outside space
South 3rd /// Rodney
Super on site
Good credit and proof of income required:
Call.Text
Please text if i dont answer.
 ",2700,USA-NYM-WIU,http://newyork.craigslist.org/brk/abo/4906371737.html,1424828635,2015-02-25 17:19:30.464733,2015-02-25 17:19:30.464733
662,SPACIOUS  BEAUTIFUL 1 BEDROOM APARTMENT,"
 Lovely, sunny 1,5 bedroom apartment in Bushwick
Hardwood floor, sweet kitchen.
Bathroom fixtures with deep bathtub and rain shower head.
NEARBY SUBWAY STATIONS
M -Knickerbocker Av
L -DeKalb Av
For immediate showing call or text Aga @ 347 979 71 21
 ",1875,USA-NYM-BUH,http://newyork.craigslist.org/brk/abo/4906368749.html,1424828468,2015-02-25 17:19:30.684890,2015-02-25 17:19:30.684890
663,Gorogeus 3 bed 2 bath all new exposed brick C train,"
 Beautiful 3 Bedrooms 2 bathrooms Apt
 Huge Open Living Room Space With Exposed Brick And Gorgeous Finishes
 Lots Of Closets Space
 State Of Art Kitchen With D.washer&amp;nbsp;
 Marion St At Howard Ave
 Steps To C Train @ Ralph
 Please Call Or Text
}
 17 17 Kamiyama 17
 ",2495,USA-NYM-BDS,http://newyork.craigslist.org/brk/abo/4906366346.html,1424828335,2015-02-25 17:19:30.914053,2015-02-25 17:19:30.914053
664,1 Bd. with balcony Renovated,"
 1br, Kensington and Parkville, Brooklyn, $1,395&amp;nbsp;DETAILSBedrooms1Bathrooms1.0Monthly Rent$1,395Pets ok?No Pets&amp;nbsp;DESCRIPTION 1 Bd. Renovated!
 balcony
 parquet floor
 dining room
 laundry
 garage in the bldg.
&amp;nbsp;CONTACT Maksim Grachev
nbsp;AMENITIESGarage Balcony Dishwasher &amp;nbsp;NEARBY SUBWAYS &amp;nbsp; F &amp;nbsp;Avenue I (0.35 mi) &amp;nbsp; F &amp;nbsp;Bay Pkwy (0.39 mi) &amp;nbsp; F &amp;nbsp;18 Av (0.54 mi)&amp;nbsp;MAP &amp;nbsp; Maksim Grachev
 Max &amp;amp; Associates&amp;nbsp;
 ",1395,USA-NYM-MPL,http://newyork.craigslist.org/brk/aiv/4906386671.html,1424829856,2015-02-25 17:19:31.266303,2015-02-25 17:19:31.266303
665,BEAUTIFUL 2BRBEAUTIFUL 2BR ROOF ACCESS,"
 SPACIOUS 2 BEDROOM
SUPER LOCATION
BEST DEAL &amp; LOCATION
*
NEW FULL KITCHEN
HARD WOOD FLOOR
1 LARGE BATHROOM
HIGH CEILING
*
ROOF ACCESS
SHOWING NOW
MUST HAVE GOOD CREDIT AND INCOME
FIRST AND LAST MONTH RENT+ ONE MONTH DEPOSIT TO MOVE IN
FOR MORE DETAILS CALL OR TEXT
 ",2000,USA-NYM-FOT,http://newyork.craigslist.org/brk/abo/4906363355.html,1424828179,2015-02-25 17:19:31.517480,2015-02-25 17:19:31.517480
666, UNIQUE  DUPLEXOFF NOSTRAND AVEA,C TRAINSNEAR ALL,"
 HERKIMER &amp;amp; NOSTRAND Laundry Room - Bike Storage - Storage Unit Shared Yard Renovated Stunning Studio Duplex Hardwood Floors High Ceiling Exposed Brick Brand New Kitchen With ALL SS Appliances Great Closet Space Located on Herkimer st half a block to the A &amp;amp; C TRAINS. Good bars, Restaurants, Coffee Shops and much more in the area! ~Good credit -guarantors Are welcome-pets friendly~ To Schedule a meeting pls call or text ANYTIME Ayleen
 title link with articles If link here with
 ",2045,USA-NYM-BDS,http://newyork.craigslist.org/brk/abo/4875337695.html,1424829837,2015-02-25 17:19:31.748643,2015-02-25 17:19:31.748643
667,Sizable Bushwick 3BR 1.5 blocks from Halsey L 8734; No Fee 8734;,"
 Outfitted with 3 very similarly sized bedrooms with closets and windows, new Stainless Steel appliances and a sizable living room and kitchen both with natural light, this diamond in the rough is located just a very short 1.5 block walk from the Halsey L. It`s in a rapidly developing neighborhood, with a variety of restaurants, shopping and nightlife including personal fav the lovely wood fire oven pizza bar Houdini Laboratory just 4 blocks away.
First &amp; Last Month`s Rent plus One Month Security to move in
Includes HEAT AND HOT WATER
Good credit and income a must, but Guarantors also accepted
Sorry, but no pets please
Call or text louis @
anytime for the 5&cent; tour!
Cheers
 ",2699,USA-NYM-BUH,http://newyork.craigslist.org/brk/abo/4906373574.html,1424828738,2015-02-25 17:19:32.095892,2015-02-25 17:19:32.095892
668,LARGE 3 BEDROOM AVAILABLE FOR MOVE IN ASAP,"
 3 BEDROOM 1 BATHROOM AVAILABLE NOW OR MARCH 1! NO BRKER FEE AT ALL. CALL OR TEXT
95 KNICKERBOCKER AVENUE
 ",3100,USA-NYM-WIU,http://newyork.craigslist.org/brk/abo/4875541215.html,1424829773,2015-02-25 17:19:32.338078,2015-02-25 17:19:32.338078
